Po dogovoru,Polovan motor,Yamaha,Enduro / Cross,DT125,1989. godište,3.333 km,Kubikaža (cm3) 125,Snaga (kW/KS) 12/16,Broj cilindara 1,Menjač Manuelni,Boja Bela,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
400 €,Polovan motor,Rieju,Scooter,SPYDER X3,2009. godište,13.830 km,Kubikaža (cm3) 50,Snaga (kW/KS) 2/3,Broj cilindara 1,Menjač Automatski,Boja Zelena,Registrovan do 09.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
5.200 €,Polovan motor,Kawasaki,Chopper / Cruiser,900 C,2008. godište,16.000 km,Kubikaža (cm3) 900,Snaga (kW/KS) 37/50,Broj cilindara 2,Menjač Manuelni,Boja Crna,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
800 €,Polovan motor,Tomos,Moped,Apn6 Alpino CITAJ OPIS,2006. godište,8.656 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Manuelni,Boja Siva,Registrovan do 01.2018.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
1.200 €,Polovan motor,Yamaha,Scooter,Majesty 250,2001. godište,63.700 km,Kubikaža (cm3) 250,Snaga (kW/KS) 16/22,Broj cilindara 1,Menjač Automatski,Boja Srebrna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.700 €,Polovan motor,Kawasaki,Chopper / Cruiser,EN 500 A Vulcan Classic,1995. godište,39.000 km,Kubikaža (cm3) 500,Snaga (kW/KS) 44/60,Broj cilindara 2,Menjač Manuelni,Boja Crna,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
200 €,Polovan motor,Tomos,Moped,APN 6,1983. godište,651 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Manuelni,Boja Zelena,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
Po dogovoru,Polovan motor,Kymco,Scooter,BetWin,2007. godište,16.000 km,Kubikaža (cm3) 49,Snaga (kW/KS) 4/5,Broj cilindara 1,Menjač Automatski,Boja Bela,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
310 €,Polovan motor,Tomos,Enduro / Cross,Apn6,1993. godište,2.000 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,nepoznato,nepoznato,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.650 €,Polovan motor,Piaggio,Scooter,MP3 250cc IE,2008. godište,47.000 km,Kubikaža (cm3) 250,Snaga (kW/KS) 16/22,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do 09.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
800 €,Polovan motor,Yamaha,Sport / Super sport,Tzr 125,1998. godište,16.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Manuelni,Boja Plava,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.000 €,Polovan motor,Honda,Naked,HORNET 600,2001. godište,50.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 70/95,Broj cilindara 4,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.750 €,Polovan motor,Suzuki,Sport / Super sport,Gsx600f,2001. godište,30.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 59/80,nepoznato,Menjač Manuelni,Boja Plava,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.500 €,Polovan motor,Kawasaki,Oldtimer,z1000r,1983. godište,60.000 km,Kubikaža (cm3) 998,Snaga (kW/KS) 74/101,nepoznato,nepoznato,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.550 €,Polovan motor,Honda,Sport / Super sport,CBR,2011. godište,14.146 km,Kubikaža (cm3) 125,Snaga (kW/KS) 10/14,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
290 €,Polovan motor,Ostalo,Scooter,Macat,2003. godište,2.990 km,Kubikaža (cm3) 49,Snaga (kW/KS) 4/5,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
1.300 €,Polovan motor,Kawasaki,Sport / Super sport,GPZ 1100,1996. godište,25.000 km,Kubikaža (cm3) 1100,Snaga (kW/KS) 93/126,Broj cilindara 4,Menjač Manuelni,Boja Zelena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
7.900 €,Polovan motor,Harley Davidson,Chopper / Cruiser,Super Low,2012. godište,22.812 km,Kubikaža (cm3) 883,Snaga (kW/KS) 39/53,Broj cilindara 2,Menjač Manuelni,Boja Crna,Registrovan do 03.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
4.100 €,Polovan motor,Aprilia,Naked,Mana 850 automatic,2008. godište,14.700 km,Kubikaža (cm3) 850,Snaga (kW/KS) 70/95,nepoznato,Menjač Automatski,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
100 €,Polovan motor,Nitro,Mini bike (pocket bike),mini cross,2008. godište,3.500 km,Kubikaža (cm3) 49,Snaga (kW/KS) 2/3,nepoznato,Menjač Automatski,Boja Plava,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.000 €,Polovan motor,Honda,Sport / Super sport,Cbr 600 F2,1994. godište,1 km,Kubikaža (cm3) 599,Snaga (kW/KS) 72/98,nepoznato,nepoznato,nepoznato,Registrovan do 08.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.100 €,Polovan motor,Cagiva,Enduro / Cross,Canyon 500,1998. godište,33.400 km,Kubikaža (cm3) 498,Snaga (kW/KS) 24/33,Broj cilindara 1,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
299 €,Polovan motor,Orion,Scooter,apolon 60ccm,2007. godište,200 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.100 €,Polovan motor,Gilera,Scooter,Runner,2009. godište,28.000 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
6.000 €,Polovan motor,Honda,Enduro / Cross,NC 750 XD automatik,2015. godište,5.000 km,Kubikaža (cm3) 745,Snaga (kW/KS) 40/54,Broj cilindara 2,Menjač Automatski,Boja Bela,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
250 €,Polovan motor,Rieju,Scooter,49ccm,2008. godište,1.111 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Automatski,Boja Narandžasta,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
1.650 €,Polovan motor,Suzuki,Enduro / Cross,RMZ,2006. godište,1.234 km,Kubikaža (cm3) 250,Snaga (kW/KS) 36/49,nepoznato,Menjač Manuelni,Boja Žuta,Registrovan do Nije registrovan,Poreklo vozila Strane tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
Po dogovoru,Polovan motor,Gilera,Enduro / Cross,XR1,1992. godište,Cena nije fiksna,Kubikaža (cm3) 125,Snaga (kW/KS) 26/35,nepoznato,nepoznato,nepoznato,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
600 €,Polovan motor,Honda,Sport / Super sport,Nsr 125,1995. godište,40.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 20/27,Broj cilindara 1,Menjač Manuelni,Boja Bela,Registrovan do 11.2016.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
500 €,Polovan motor,Suzuki,Sport / Super sport,RG125,1986. godište,25.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Manuelni,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.380 €,Polovan motor,Kawasaki,Chopper / Cruiser,Eliminator 250,1998. godište,44.300 km,Kubikaža (cm3) 250,Snaga (kW/KS) 22/30,Broj cilindara 2,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.450 €,Polovan motor,Kawasaki,Chopper / Cruiser,Eliminator 250,1998. godište,44.280 km,Kubikaža (cm3) 250,Snaga (kW/KS) 22/30,Broj cilindara 2,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
Po dogovoru,Polovan motor,Yamaha,Enduro / Cross,DT 125 R,1992. godište,36.900 km,Kubikaža (cm3) 125,Snaga (kW/KS) 10/14,Broj cilindara 1,nepoznato,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
2.100 €,Polovan motor,Yamaha,Scooter,Majesty 400,2005. godište,27.924 km,Kubikaža (cm3) 400,Snaga (kW/KS) 25/34,Broj cilindara 1,Menjač Automatski,Boja Siva,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
280 €,Polovan motor,Piaggio,Scooter,liberty,2007. godište,39.618 km,Kubikaža (cm3) 125,Snaga (kW/KS) 4/5,Broj cilindara 1,Menjač Automatski,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
6.900 €,Polovan motor,Kawasaki,Sport / Super sport,zx10r,2009. godište,35.000 km,Kubikaža (cm3) 998,Snaga (kW/KS) 138/188,Broj cilindara 4,nepoznato,nepoznato,Registrovan do 01.2018.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
650 €,Polovan motor,Aprilia,Sport / Super sport,RS 125,1996. godište,5.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 20/27,Broj cilindara 1,Menjač Manuelni,Boja Zelena,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
850 €,Polovan motor,Honda,Scooter,phentagon,2000. godište,5.000 km,Kubikaža (cm3) 150,Snaga (kW/KS) 25/34,Broj cilindara 1,Menjač Automatski,Boja Siva,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
2.650 €,Polovan motor,Suzuki,Sport / Super sport,gsxr,2002. godište,27.580 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 125/170,Broj cilindara 4,Menjač Manuelni,Boja Plava,Registrovan do 04.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
300 €,Polovan motor,Tomos,Moped,T14,1985. godište,1.000 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,nepoznato,nepoznato,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
799 €,Polovan motor,Suzuki,Scooter,BURGMAN 250,2000. godište,18.000 km,Kubikaža (cm3) 249,Snaga (kW/KS) 17/23,Broj cilindara 1,Menjač Automatski,Boja Siva,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
3.900 €,Polovan motor,Honda,Enduro / Cross,Crf 450,2014. godište,28 km,Kubikaža (cm3) 450,Snaga (kW/KS) 43/58,Broj cilindara 1,Menjač Manuelni,Boja Crvena,Registrovan do 04.2017.,Poreklo vozila Na ime kupca,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
3.950 €,Polovan motor,Honda,Naked,CB 900 HORNET,2003. godište,25.000 km,Kubikaža (cm3) 919,Snaga (kW/KS) 80/109,Broj cilindara 4,Menjač Manuelni,Boja Plava,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
1.400 €,Polovan motor,Suzuki,Scooter,burgman,2002. godište,26.000 km,Kubikaža (cm3) 400,Snaga (kW/KS) 22/30,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
9.000 €,Polovan motor,Kawasaki,Sport / Super sport,Zx10R,2013. godište,30.500 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 162/220,Broj cilindara 4,Menjač Manuelni,Boja Crna,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.000 €,Polovan motor,Aprilia,Scooter,Atlantic,2003. godište,24.000 km,Kubikaža (cm3) 198,Snaga (kW/KS) 14/18,nepoznato,nepoznato,Boja Bela,Registrovan do 04.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
800 €,Polovan motor,Malaguti,Scooter,madison 125,1999. godište,39.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 9/12,nepoznato,Menjač Automatski,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
500 €,Polovan motor,Sprint,Enduro / Cross,kros,2009. godište,7.000 km,Kubikaža (cm3) 49,Snaga (kW/KS) 6/8,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
350 €,Polovan motor,Piaggio,Moped,Fri,2000. godište,28.542 km,Kubikaža (cm3) 50,nepoznato,nepoznato,nepoznato,nepoznato,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
600 €,Polovan motor,Sprint,Scooter,Max,2009. godište,9.000 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,nepoznato,nepoznato,Boja Siva,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
450 €,Polovan motor,Sprint,Scooter,Basic,2012. godište,8.900 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,nepoznato,Menjač Automatski,Boja Narandžasta,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
700 €,Polovan motor,Sprint,Scooter,Exactly,2016. godište,2 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,nepoznato,nepoznato,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
1.900 €,Polovan motor,Kymco,Scooter,xciting,2006. godište,33.000 km,Kubikaža (cm3) 500,Snaga (kW/KS) 28/38,Broj cilindara 1,Menjač Automatski,Boja Narandžasta,Registrovan do 11.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.450 €,Polovan motor,Yamaha,Enduro / Cross,tenere 660,1992. godište,62.000 km,Kubikaža (cm3) 660,Snaga (kW/KS) 35/48,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
850 €,Polovan motor,Kymco,Sport / Super sport,Quannon,2007. godište,13.680 km,Kubikaža (cm3) 125,Snaga (kW/KS) 11/15,nepoznato,nepoznato,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.149 €,Polovan motor,Yamaha,Sport / Super sport,FZ6,2004. godište,68.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 72/98,nepoznato,nepoznato,Boja Plava,Registrovan do Nije registrovan,Poreklo vozila Strane tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.800 €,Polovan motor,Honda,Sport / Super sport,cbr1000f,1990. godište,70.402 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 14/19,Broj cilindara 4,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.099 €,Polovan motor,Piaggio,Scooter,beverli 200,2003. godište,1 km,Kubikaža (cm3) 198,Snaga (kW/KS) 14/19,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do 11.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
3.400 €,Polovan motor,Suzuki,Naked,Gsr,2007. godište,34.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 72/98,nepoznato,nepoznato,nepoznato,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
7.550 €,Polovan motor,Honda,Chopper / Cruiser,shadov vt 750,2012. godište,2.130 km,Kubikaža (cm3) 750,Snaga (kW/KS) 46/63,Broj cilindara 2,Menjač Manuelni,Boja Siva,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
800 €,Polovan motor,Keeway,Chopper / Cruiser,Superlight,2007. godište,7.000 km,Kubikaža (cm3) 150,Snaga (kW/KS) 8/11,Broj cilindara 1,Menjač Manuelni,Boja Žuta,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
370 €,Polovan motor,Kinroad,Scooter,XT 125 T 8,2005. godište,13.000 km,Kubikaža (cm3) 125,Snaga (kW/KS) 5/7,Broj cilindara 4,Menjač Automatski,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
5.700 €,Polovan motor,Kawasaki,Naked,ER 6F,2015. godište,6.900 km,Kubikaža (cm3) 649,Snaga (kW/KS) 53/72,Broj cilindara 2,Menjač Manuelni,Boja Zelena,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.750 €,Polovan motor,Aprilia,Enduro / Cross,Pegaso 650i,2005. godište,44.000 km,Kubikaža (cm3) 650,Snaga (kW/KS) 33/45,Broj cilindara 1,Menjač Manuelni,nepoznato,Registrovan do 07.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
3.300 €,Polovan motor,Suzuki,Sport / Super sport,GSXR 1000 K2,2002. godište,37.000 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 118/160,nepoznato,nepoznato,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.100 €,Polovan motor,Aprilia,Scooter,scarabeo keš popust,2001. godište,25.589 km,Kubikaža (cm3) 200,Snaga (kW/KS) 12/16,Broj cilindara 2,Menjač Automatski,Boja Siva,Registrovan do 08.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
3.950 €,Polovan motor,Honda,Naked,CB 900 HORNET,2003. godište,25.000 km,Kubikaža (cm3) 919,Snaga (kW/KS) 80/109,Broj cilindara 4,Menjač Manuelni,Boja Plava,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
1.650 €,Polovan motor,Yamaha,Enduro / Cross,XTZ 660 Tenere,1997. godište,53.073 km,Kubikaža (cm3) 659,Snaga (kW/KS) 30/41,Broj cilindara 1,Menjač Manuelni,Boja Plava,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
Po dogovoru,Polovan motor,Yamaha,Sport / Super sport,YZF R6s Raven HITNO,2008. godište,20.000 km,Kubikaža (cm3) 600,Snaga (kW/KS) 95/129,nepoznato,nepoznato,nepoznato,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
600 €,Polovan motor,Sprint,Scooter,MAXX,2012. godište,2.800 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do 01.2018.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
90 €,Polovan motor,Suzuki,Mini bike (pocket bike),sportski,1997. godište,Cena nije fiksna,Kubikaža (cm3) 49,nepoznato,Broj cilindara 1,Menjač Automatski,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Strane tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
100 €,Polovan motor,Tomos,Moped,t14,1977. godište,111.111 km,Kubikaža (cm3) 49,Snaga (kW/KS) 1/1,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
360 €,Polovan motor,Sprint,Scooter,scooter,2009. godište,15.000 km,Kubikaža (cm3) 50,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Automatski,Boja Crvena,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.700 €,Polovan motor,Kawasaki,Naked,ER6N,2007. godište,20.990 km,Kubikaža (cm3) 649,Snaga (kW/KS) 53/72,nepoznato,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
9.500 €,Polovan motor,Suzuki,Enduro / Cross,V strom 1000 NOV,2014. godište,13.000 km,Kubikaža (cm3) 1000,Snaga (kW/KS) 74/101,Broj cilindara 2,Menjač Manuelni,Boja Crvena,Registrovan do 04.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.550 €,Polovan motor,Suzuki,Enduro / Cross,Freewind 650,1997. godište,58.000 km,Kubikaža (cm3) 650,Snaga (kW/KS) 36/49,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Nije oštećen
600 €,Polovan motor,KTM,Enduro / Cross,cros,1982. godište,1.111.111 km,Kubikaža (cm3) 250,Snaga (kW/KS) 42/57,Broj cilindara 1,Menjač Manuelni,Boja Bela,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Oštećen - nije u voznom stanju
1.200 €,Polovan motor,Piaggio,Scooter,beverly 200,2003. godište,23.000 km,Kubikaža (cm3) 200,Snaga (kW/KS) 14/19,Broj cilindara 1,Menjač Automatski,Boja Bordo,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
4.599 €,Polovan motor,Aprilia,Sport / Super sport,RS 125 2T,2013. godište,550 km,Kubikaža (cm3) 124,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Manuelni,Boja Crna,Registrovan do Nije registrovan,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
1.000 €,Polovan motor,Suzuki,Sport / Super sport,GSX 600 FT,1992. godište,77.316 km,Kubikaža (cm3) 600,Snaga (kW/KS) 63/86,Broj cilindara 4,Menjač Manuelni,Boja Crvena,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
11.990 €,Polovan motor,BMW,Touring,K1300S,2015. godište,17.700 km,Kubikaža (cm3) 1293,Snaga (kW/KS) 129/175,Broj cilindara 4,Menjač Manuelni,Boja Crvena,Registrovan do 04.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
450 €,Polovan motor,Qingqi,Scooter,skij,2006. godište,100 km,Kubikaža (cm3) 49,Snaga (kW/KS) 3/4,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do Trajno registrovan,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
2.200 €,Polovan motor,Honda,Scooter,silver wing,2001. godište,35.000 km,Kubikaža (cm3) 598,Snaga (kW/KS) 3/4,nepoznato,nepoznato,nepoznato,Registrovan do 05.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
299 €,Polovan motor,Piaggio,Scooter,Liberty 125,2006. godište,21.000 km,Kubikaža (cm3) 124,Snaga (kW/KS) 7/9,Broj cilindara 1,Menjač Automatski,Boja Bela,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,Tip hlađenja motora Vazdušno hlađenje,Oštećenje Oštećen - nije u voznom stanju
6.999 €,Polovan motor,Piaggio,Scooter,Mp3 500 LT ABS/ASR AKCIJA,2015. godište,14.500 km,Kubikaža (cm3) 493,Snaga (kW/KS) 29/40,Broj cilindara 1,Menjač Automatski,Boja Crna,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,nepoznato,Oštećenje Nije oštećen
1.520 €,Polovan motor,Yamaha,Scooter,x City 125,2009. godište,19.000 km,Kubikaža (cm3) 124,Snaga (kW/KS) 11/15,Broj cilindara 1,Menjač Automatski,Boja Plava,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
3.050 €,Polovan motor,Aprilia,Touring,Caponord ETV 1000,2002. godište,34.858 km,Kubikaža (cm3) 998,Snaga (kW/KS) 72/98,Broj cilindara 2,Menjač Manuelni,Boja Siva,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,Tip hlađenja motora Vodeno hlađenje,nepoznato
8.480 €,Polovan motor,Yamaha,Scooter,T max 530 IRON max,2015. godište,8.000 km,Kubikaža (cm3) 530,Snaga (kW/KS) 34/46,Broj cilindara 2,Menjač Automatski,Boja Crna,Registrovan do 06.2017.,Poreklo vozila Domaće tablice,Tip hlađenja motora Vodeno hlađenje,Oštećenje Nije oštećen
600 €,Nov motor,Yamaha,Enduro / Cross,REPLICA 125cc 4takt,2017. godište,0 km,Kubikaža (cm3) 200,Snaga (kW/KS) 17/23,Broj cilindara 1,Menjač Manuelni,nepoznato,Registrovan do Nije registrovan,Poreklo vozila Na ime kupca,nepoznato,Oštećenje Nije oštećen
