33,45,
72,98,
28,38,
36,49,
24,33,
91,124,
110,150,
67,91,
10,14,
1,1,
8,11,
34,46,
2,3,
3,3,
85,115,
3,4,
3,4,
40,54,
17,23,
16,22,
25,34,
130,177,
56,76,
47,64,
10,14,
77,105,
8,11,
120,163,
29,39,
3,4,
94,128,
72,98,
24,33,
25,34,
3,4,
85,115,
3,4,
22,30,
13,18,
74,101,
44,60,
11,15,
44,60,
28,38,
9,12,
110,150,
9,12,
37,50,
11,15,
10,14,
2,3,
45,61,
91,124,
46,63,
84,114,
2,3,
34,46,
85,116,
85,116,
72,98,
15,20,
11,15,
92,125,
10,14,
143,194,
8,11,
19,26,
28,38,
81,110,
7,9,
37,50,
75,102,
9,12,
9,12,
91,124,
43,58,
104,142,
92,125,
3,4,
126,171,
9,13,
25,34,
31,42,
94,128,
68,92,
34,46,
8,11,
8,11,
134,182,
4,5,
91,124,
3,4,
20,27,
38,52,
72,98,
3,4,
9,12,
16,22,
78,106,
77,105,
22,30,
1,2,
3,4,
2,3,
3,4,
3,4,
88,120,
92,125,
2,3,
55,75,
127,173,
4,5,
86,117,
57,77,
2,3,
7,10,
9,12,
39,53,
38,52,
92,125,
2,3,
16,22,
53,72,
3,4,
73,99,
39,53,
11,15,
10,14,
14,19,
81,110,
3,4,
45,61,
11,15,
9,12,
1,1,
61,83,
9,12,
6,8,
7,10,
11,15,
2,3,
25,34,
11,15,
2,3,
3,4,
57,77,
5,7,
85,116,
9,12,
66,90,
30,41,
112,152,
96,131,
49,67,
18,24,
3,4,
11,15,
4,5,
9,12,
16,22,
85,115,
17,23,
18,24,
16,22,
81,110,
1,1,
37,50,
34,46,
33,45,
9,12,
8,11,
11,15,
2,3,
10,14,
11,15,
72,98,
35,48,
3,4,
79,107,
8,11,
39,53,
85,116,
9,12,
20,27,
11,15,
1,1,
32,44,
44,60,
3,4,
76,103,
34,46,
9,12,
13,18,
77,105,
72,98,
63,86,
100,136,
96,130,
16,22,
3,3,
17,23,
50,68,
7,10,
63,86,
23,31,
77,105,
3,4,
5,7,
10,14,
5,7,
2,3,
32,44,
50,68,
3,4,
4,5,
35,48,
55,75,
78,106,
75,102,
7,10,
44,60,
80,109,
25,33,
48,65,
26,35,
16,22,
88,120,
41,56,
2,3,
68,92,
5,7,
72,98,
55,75,
4,5,
115,156,
2,3,
88,120,
120,163,
14,19,
3,4,
6,9,
6,8,
34,46,
6,8,
123,167,
6,8,
36,49,
17,23,
2,3,
7,10,
10,14,
10,14,
2,3,
52,71,
79,107,
10,13,
131,178,
150,204,
3,4,
14,19,
63,86,
3,4,
2,3,
2,3,
74,101,
8,11,
81,110,
9,12,
36,49,
12,16,
66,90,
74,101,
103,140,
35,48,
33,45,
37,50,
2,3,
24,32,
4,5,
85,116,
33,45,
15,20,
29,39,
3,4,
25,34,
37,50,
77,105,
16,22,
35,48,
29,39,
47,64,
41,56,
44,60,
25,34,
3,4,
3,3,
16,22,
57,77,
25,34,
79,107,
29,39,
74,101,
12,16,
7,10,
16,22,
3,4,
33,45,
87,118,
56,76,
3,4,
2,3,
2,3,
5,7,
34,46,
23,31,
110,150,
6,8,
15,20,
85,116,
25,34,
11,15,
29,39,
56,76,
28,38,
136,184,
48,65,
26,35,
3,4,
16,22,
4,5,
80,109,
72,98,
10,14,
57,77,
45,61,
3,4,
81,110,
15,20,
29,39,
50,68,
92,125,
3,4,
10,14,
3,4,
8,10,
8,11,
6,8,
42,57,
74,101,
4,5,
2,3,
3,4,
44,60,
2,3,
1,1,
3,4,
85,115,
79,107,
72,98,
11,15,
60,82,
72,98,
85,115,
9,12,
110,150,
11,15,
29,39,
20,27,
5,7,
3,4,
2,3,
37,50,
3,4,
16,22,
44,60,
3,4,
16,22,
11,15,
70,95,
59,80,
10,14,
93,126,
39,53,
70,95,
2,3,
24,33,
3,4,
3,4,
40,54,
3,4,
36,49,
20,27,
11,15,
22,30,
22,30,
25,34,
4,5,
20,27,
25,34,
125,170,
17,23,
43,58,
80,109,
22,30,
162,220,
9,12,
6,8,
3,4,
28,38,
35,48,
14,19,
14,19,
46,63,
8,11,
5,7,
53,72,
33,45,
12,16,
80,109,
30,41,
3,4,
1,1,
3,4,
53,72,
74,101,
36,49,
42,57,
14,19,
11,15,
63,86,
129,175,
3,4,
7,9,
29,40,
11,15,
34,46,
17,23,
53,72,
5,7,
29,39,
3,4,
1,1,
85,116,
33,45,
25,34,
10,14,
2,3,
3,4,
121,164,
35,48,
14,19,
7,10,
3,4,
2,3,
70,95,
25,33,
9,12,
3,4,
44,60,
9,12,
25,34,
55,75,
22,30,
10,13,
16,22,
51,69,
60,82,
39,53,
18,25,
5,7,
37,50,
74,101,
15,21,
6,8,
29,39,
15,20,
11,15,
110,150,
2,3,
47,64,
29,39,
106,144,
9,12,
6,8,
72,98,
25,34,
81,110,
50,68,
2,3,
9,12,
1,2,
106,144,
9,12,
17,23,
25,34,
13,18,
75,102,
37,50,
92,125,
104,142,
15,20,
3,4,
12,16,
37,50,
102,139,
12,16,
3,4,
72,98,
144,196,
92,125,
16,22,
128,174,
4,5,
10,14,
9,12,
7,10,
81,110,
9,12,
17,23,
3,3,
2,3,
17,23,
25,34,
5,7,
8,11,
2,3,
51,69,
3,4,
72,98,
29,40,
103,140,
6,8,
17,23,
11,15,
6,8,
37,50,
60,82,
108,147,
50,68,
92,125,
16,22,
73,99,
59,80,
134,182,
24,33,
125,170,
57,77,
2,3,
84,114,
56,76,
7,10,
16,22,
35,48,
2,3,
18,24,
35,48,
66,90,
2,3,
36,49,
2,3,
100,136,
8,11,
35,48,
14,19,
92,125,
112,152,
8,11,
24,32,
29,39,
9,12,
6,8,
11,15,
40,54,
72,98,
88,120,
70,95,
3,4,
73,99,
24,33,
2,3,
95,129,
88,120,
3,4,
2,3,
34,46,
50,68,
3,4,
81,110,
23,31,
37,50,
3,4,
35,48,
2,3,
3,4,
5,7,
13,18,
16,22,
55,75,
74,101,
8,11,
32,44,
88,120,
11,15,
16,22,
1,1,
41,56,
72,98,
3,4,
16,22,
39,53,
7,10,
12,16,
69,94,
3,3,
11,15,
47,64,
80,109,
20,27,
137,186,
9,12,
3,4,
88,120,
36,49,
25,34,
11,15,
55,75,
86,117,
36,49,
25,34,
29,39,
9,12,
72,98,
5,7,
9,12,
28,38,
20,27,
4,5,
29,39,
25,34,
3,4,
12,16,
22,30,
1,2,
132,179,
25,34,
17,23,
2,3,
11,15,
9,12,
2,3,
74,101,
15,20,
22,30,
11,15,
3,4,
40,54,
84,114,
88,120,
3,4,
3,4,
88,120,
103,140,
22,30,
11,15,
118,160,
3,4,
9,12,
3,4,
3,4,
29,39,
22,30,
2,3,
81,110,
138,188,
4,5,
59,80,
108,147,
8,11,
63,86,
35,48,
45,61,
55,75,
121,165,
25,34,
17,23,
44,60,
85,116,
103,140,
72,98,
72,98,
77,105,
4,5,
16,22,
16,22,
3,4,
81,110,
17,23,
3,4,
71,97,
16,21,
8,11,
39,53,
17,23,
81,110,
3,4,
136,185,
17,23,
45,61,
55,75,
17,22,
9,13,
25,34,
127,173,
9,12,
13,18,
92,125,
10,14,
8,11,
7,10,
60,82,
17,23,
2,3,
39,53,
17,23,
25,34,
33,45,
10,13,
2,3,
9,12,
23,31,
16,22,
59,80,
6,7,
40,54,
118,160,
9,12,
16,22,
18,24,
11,15,
4,5,
45,61,
12,16,
2,3,
25,34,
120,163,
3,3,
39,53,
111,151,
16,22,
35,48,
74,101,
8,11,
8,11,
8,11,
96,130,
2,3,
3,4,
3,4,
25,34,
8,11,
17,23,
72,98,
11,15,
76,103,
16,22,
37,50,
25,33,
8,11,
6,8,
16,22,
86,117,
100,136,
2,3,
2,3,
2,3,
45,61,
8,11,
3,4,
10,14,
131,178,
10,13,
3,4,
88,120,
8,11,
39,53,
17,23,
2,3,
12,16,
44,60,
33,45,
112,152,
3,4,
32,44,
52,71,
24,33,
74,101,
9,12,
39,53,
88,120,
35,48,
34,46,
77,105,
5,7,
74,101,
8,10,
25,34,
16,22,
9,13,
39,53,
39,53,
72,98,
35,48,
11,15,
55,75,
24,33,
9,12,
110,150,
3,4,
105,143,
370,503,
44,60,
96,131,
140,190,
9,12,
96,131,
44,60,
14,19,
63,86,
45,61,
9,12,
22,30,
32,44,
25,34,
2,3,
106,143,
111,151,
10,14,
37,50,
16,22,
3,4,
10,14,
3,4,
2,3,
35,48,
95,129,
59,80,
2,3,
27,37,
39,53,
3,3,
3,4,
1,1,
40,54,
11,15,
36,49,
20,27,
3,4,
10,14,
7,10,
12,16,
25,34,
63,86,
9,12,
18,24,
12,16,
78,106,
92,125,
7,10,
3,4,
37,50,
10,14,
77,105,
8,11,
4,5,
2,3,
3,4,
102,139,
12,16,
3,4,
2,3,
10,14,
52,71,
88,120,
11,15,
25,34,
135,184,
24,33,
57,77,
10,14,
40,54,
34,46,
6,8,
22,30,
113,154,
101,137,
45,61,
8,11,
29,39,
85,115,
133,181,
45,61,
40,54,
2,3,
2,3,
4,5,
26,35,
1,1,
3,4,
85,115,
15,20,
44,60,
72,98,
8,11,
14,19,
24,33,
41,56,
57,77,
134,182,
26,35,
15,20,
25,34,
1,1,
25,34,
29,39,
53,72,
6,8,
18,24,
127,173,
63,86,
78,106,
85,115,
15,20,
73,99,
9,12,
9,12,
72,98,
96,131,
2,3,
3,4,
110,150,
140,190,
92,125,
42,57,
110,150,
13,18,
33,44,
7,10,
72,98,
39,53,
16,22,
81,110,
68,92,
93,126,
138,188,
12,16,
72,98,
22,30,
11,15,
27,37,
2,3,
15,20,
54,73,
28,38,
74,101,
85,115,
7,10,
64,87,
1,1,
75,102,
4,5,
2,2,
34,46,
72,98,
12,16,
90,122,
147,200,
2,3,
34,46,
1,1,
10,14,
6,8,
88,120,
8,11,
3,4,
80,109,
29,40,
9,12,
12,16,
2,3,
4,5,
4,5,
8,11,
3,4,
6,8,
3,4,
35,48,
37,50,
10,14,
3,4,
14,19,
57,77,
55,75,
39,53,
2,3,
105,143,
15,21,
8,11,
25,33,
2,3,
7,10,
59,80,
3,4,
5,7,
45,61,
10,14,
3,4,
3,4,
29,39,
8,10,
99,135,
9,12,
95,129,
35,48,
37,50,
57,77,
10,14,
92,125,
17,23,
11,15,
4,5,
2,3,
10,13,
18,24,
37,50,
61,83,
82,111,
102,139,
2,3,
8,11,
134,182,
4,5,
72,98,
25,34,
106,144,
69,94,
8,11,
16,22,
6,8,
53,72,
5,7,
72,98,
39,53,
3,4,
9,12,
64,87,
3,4,
60,82,
2,3,
5,7,
33,45,
114,155,
10,14,
53,72,
4,5,
12,16,
13,18,
7,10,
92,125,
28,38,
25,34,
10,14,
2,3,
3,4,
3,4,
14,18,
110,150,
92,125,
55,75,
3,4,
5,7,
3,4,
3,4,
37,50,
152,207,
56,76,
35,48,
74,100,
3,4,
80,109,
7,10,
104,142,
25,33,
7,10,
24,33,
3,4,
74,101,
4,5,
14,19,
2,3,
7,10,
8,11,
88,120,
9,12,
5,7,
9,12,
55,75,
2,3,
39,53,
9,12,
63,86,
7,10,
10,14,
2,3,
29,39,
9,12,
15,20,
8,11,
3,5,
74,101,
16,22,
29,39,
6,8,
55,75,
75,102,
3,4,
81,110,
2,3,
2,3,
44,60,
3,3,
44,60,
16,22,
15,20,
4,5,
16,22,
24,33,
2,3,
3,4,
44,60,
3,4,
38,52,
14,19,
85,116,
81,110,
54,73,
25,34,
106,144,
76,103,
9,12,
29,39,
8,11,
9,12,
92,125,
4,5,
70,95,
4,6,
4,5,
5,7,
3,4,
28,38,
28,38,
18,24,
52,71,
50,68,
72,98,
74,101,
74,101,
45,61,
52,71,
2,3,
47,64,
106,144,
86,117,
11,15,
35,48,
100,136,
11,15,
17,22,
70,95,
8,11,
20,27,
96,131,
147,200,
2,3,
3,4,
2,3,
17,23,
2,3,
3,4,
35,48,
126,171,
1,2,
17,23,
16,22,
9,12,
34,46,
74,101,
58,79,
12,16,
37,50,
3,4,
70,95,
7,10,
3,4,
2,2,
95,129,
8,11,
73,99,
80,109,
74,100,
22,30,
91,124,
85,115,
30,41,
147,200,
50,68,
44,60,
9,12,
11,15,
93,126,
35,48,
7,10,
15,20,
84,114,
111,151,
5,7,
74,101,
15,20,
12,16,
34,46,
72,98,
31,42,
80,109,
3,4,
3,4,
17,22,
11,15,
32,44,
75,102,
9,12,
9,12,
14,19,
25,34,
14,19,
68,92,
78,106,
3,4,
2,3,
58,79,
40,54,
72,98,
129,175,
38,52,
37,50,
5,7,
9,12,
29,39,
5,7,
145,197,
9,12,
2,3,
1,1,
37,50,
50,68,
37,50,
12,16,
63,86,
5,7,
51,69,
3,4,
11,15,
10,14,
89,121,
85,116,
87,118,
11,15,
3,4,
74,101,
8,11,
89,121,
110,150,
51,69,
4,5,
16,21,
81,110,
40,54,
23,31,
25,34,
2,3,
80,109,
35,48,
18,25,
95,129,
55,75,
6,8,
4,5,
8,10,
66,90,
72,98,
35,47,
9,12,
81,110,
66,90,
92,124,
3,4,
12,16,
8,11,
25,34,
8,11,
11,15,
117,159,
56,76,
24,32,
72,98,
37,50,
30,41,
178,242,
131,178,
34,46,
8,11,
47,64,
34,46,
1,2,
19,26,
136,185,
96,131,
8,11,
35,48,
80,109,
92,125,
13,18,
3,4,
8,10,
88,120,
8,11,
25,33,
27,37,
87,118,
16,22,
5,7,
2,3,
3,4,
56,76,
3,4,
15,20,
9,12,
4,5,
7,10,
66,90,
80,109,
16,22,
4,5,
39,53,
25,34,
3,4,
36,49,
21,29,
35,48,
17,23,
36,49,
10,14,
5,7,
29,39,
25,34,
17,22,
3,4,
4,5,
16,22,
80,109,
14,19,
10,14,
2,3,
11,15,
17,23,
85,115,
3,4,
9,12,
7,9,
88,120,
110,150,
59,80,
2,3,
15,20,
78,106,
98,133,
18,24,
74,101,
10,14,
8,11,
10,14,
3,4,
39,53,
85,115,
6,8,
77,105,
3,4,
144,196,
2,3,
8,11,
95,129,
45,61,
16,22,
95,129,
43,58,
35,48,
150,204,
11,15,
44,60,
3,4,
66,90,
17,23,
25,34,
147,200,
55,75,
13,18,
25,34,
14,18,
105,143,
2,3,
39,53,
30,41,
7,10,
9,12,
77,105,
100,136,
55,75,
5,7,
2,3,
36,49,
3,4,
39,53,
30,41,
7,10,
32,44,
23,31,
88,120,
66,90,
72,98,
59,80,
130,177,
16,22,
24,33,
98,133,
34,46,
48,65,
65,88,
39,53,
88,120,
72,98,
85,116,
135,184,
5,7,
27,37,
56,76,
25,34,
18,24,
16,22,
127,173,
54,73,
7,10,
2,3,
8,10,
78,106,
74,101,
34,46,
104,142,
39,53,
25,34,
3,4,
16,22,
15,20,
3,4,
72,98,
72,98,
8,11,
11,15,
55,75,
20,27,
63,86,
37,50,
29,39,
106,144,
126,171,
7,9,
10,14,
25,34,
39,53,
25,34,
73,99,
72,98,
95,129,
3,4,
15,20,
2,3,
2,3,
59,80,
56,76,
8,10,
2,3,
8,10,
23,31,
3,4,
14,18,
35,48,
85,116,
70,95,
12,16,
3,4,
3,4,
25,34,
11,15,
12,16,
25,34,
3,4,
7,10,
57,77,
88,120,
71,96,
106,144,
15,20,
75,102,
15,21,
72,98,
9,12,
11,15,
24,33,
4,5,
29,39,
11,15,
40,54,
37,50,
37,50,
37,50,
15,20,
2,2,
93,126,
81,110,
74,101,
74,101,
7,10,
34,46,
110,150,
135,184,
35,48,
18,24,
49,67,
2,3,
7,10,
7,10,
3,4,
95,129,
6,8,
39,53,
3,4,
62,84,
136,185,
40,54,
2,3,
65,89,
78,106,
3,4,
24,33,
57,77,
14,19,
1,1,
17,23,
2,3,
110,150,
15,20,
28,38,
29,39,
85,115,
12,16,
37,50,
34,46,
118,160,
40,54,
75,102,
9,12,
33,45,
37,50,
28,38,
2,3,
5,7,
33,45,
74,101,
4,5,
11,15,
110,150,
2,2,
88,120,
15,20,
2,3,
27,37,
3,4,
14,19,
34,46,
51,69,
5,6,
6,8,
8,10,
3,4,
88,120,
106,144,
77,105,
15,20,
2,3,
23,31,
14,19,
8,11,
15,20,
2,3,
37,50,
8,11,
37,50,
1,2,
90,122,
33,45,
2,3,
15,20,
55,75,
10,14,
11,15,
23,31,
75,102,
126,171,
17,23,
2,3,
74,101,
11,15,
35,48,
3,4,
8,11,
4,5,
16,21,
34,46,
60,82,
72,98,
2,3,
3,4,
3,4,
135,184,
14,18,
13,18,
14,19,
36,49,
5,7,
41,56,
13,18,
8,11,
3,4,
12,16,
87,118,
49,67,
90,122,
38,52,
3,4,
5,7,
93,126,
70,95,
3,4,
17,23,
25,33,
43,59,
40,54,
7,10,
15,20,
71,97,
39,53,
91,124,
3,4,
16,22,
15,21,
69,94,
8,11,
5,6,
8,11,
7,10,
8,11,
72,98,
11,15,
81,110,
9,12,
48,65,
8,11,
35,48,
57,77,
72,98,
34,46,
2,2,
25,34,
10,14,
2,3,
7,10,
11,15,
151,205,
74,101,
37,50,
33,45,
5,7,
20,27,
2,3,
25,34,
39,53,
85,115,
3,4,
2,3,
12,16,
38,51,
84,114,
16,22,
3,4,
20,27,
37,50,
90,122,
1,1,
9,12,
